	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx
249	125.09	219.2192192192192	640.0	-0.129	0.226	-0.899	140.0	100.0
250	125.09	219.5935935935936	640.0	-0.129	0.226	-0.899	140.0	100.0
251	125.09	219.96796796796798	640.0	-0.129	0.226	-0.899	140.0	100.0
252	125.09	220.34234234234236	640.0	-0.129	0.226	-0.899	140.0	100.0
253	125.09	220.71671671671672	640.0	-0.129	0.226	-0.899	140.0	100.0
254	125.09	221.09109109109107	640.0	-0.129	0.226	-0.899	140.0	100.0
255	125.09	221.46546546546546	640.0	-0.129	0.226	-0.899	140.0	100.0
256	125.09	221.83983983983984	640.0	-0.129	0.226	-0.899	140.0	100.0
257	125.09	222.21421421421422	640.0	-0.129	0.226	-0.899	140.0	100.0
258	125.09	222.5885885885886	640.0	-0.129	0.226	-0.899	140.0	100.0
259	125.09	222.96296296296296	640.0	-0.129	0.226	-0.899	140.0	100.0
260	125.09	223.33733733733732	640.0	-0.129	0.226	-0.899	140.0	100.0
261	125.09	223.7117117117117	640.0	-0.129	0.226	-0.899	140.0	100.0
262	125.09	224.08608608608608	640.0	-0.129	0.226	-0.899	140.0	100.0
263	125.09	224.46046046046047	640.0	-0.129	0.226	-0.899	140.0	100.0
264	125.09	224.83483483483485	640.0	-0.129	0.226	-0.899	140.0	100.0
265	125.09	225.2092092092092	640.0	-0.129	0.226	-0.899	140.0	100.0
266	125.09	225.5835835835836	640.0	-0.129	0.226	-0.899	140.0	100.0
267	125.09	225.95795795795794	640.0	-0.129	0.226	-0.899	140.0	100.0
268	125.09	226.33233233233233	640.0	-0.129	0.226	-0.899	140.0	100.0
269	125.09	226.7067067067067	640.0	-0.129	0.226	-0.899	140.0	100.0
270	125.09	227.0810810810811	640.0	-0.129	0.226	-0.899	140.0	100.0
271	125.09	227.45545545545545	640.0	-0.129	0.226	-0.899	140.0	100.0
272	125.09	227.82982982982983	640.0	-0.129	0.226	-0.899	140.0	100.0
273	125.09	228.2042042042042	640.0	-0.129	0.226	-0.899	140.0	100.0
274	125.09	228.57857857857857	640.0	-0.129	0.226	-0.899	140.0	100.0
275	125.09	228.95295295295296	640.0	-0.129	0.226	-0.899	140.0	100.0
276	125.09	229.32732732732734	640.0	-0.129	0.226	-0.899	140.0	100.0
277	125.09	229.70170170170172	640.0	-0.129	0.226	-0.899	140.0	100.0
278	125.09	230.07607607607608	640.0	-0.129	0.226	-0.899	140.0	100.0
279	125.09	230.45045045045043	640.0	-0.129	0.226	-0.899	140.0	100.0
280	125.09	230.82482482482482	640.0	-0.129	0.226	-0.899	140.0	100.0
281	125.09	231.1991991991992	640.0	-0.129	0.226	-0.899	140.0	100.0
282	125.09	231.57357357357358	640.0	-0.129	0.226	-0.899	140.0	100.0
283	125.09	231.94794794794797	640.0	-0.129	0.226	-0.899	140.0	100.0
284	125.09	232.32232232232232	640.0	-0.129	0.226	-0.899	140.0	100.0
285	125.09	232.69669669669668	640.0	-0.129	0.226	-0.899	140.0	100.0
286	125.09	233.07107107107106	640.0	-0.129	0.226	-0.899	140.0	100.0
287	125.09	233.44544544544544	640.0	-0.129	0.226	-0.899	140.0	100.0
288	125.09	233.81981981981983	640.0	-0.129	0.226	-0.899	140.0	100.0
289	125.09	234.1941941941942	640.0	-0.129	0.226	-0.899	140.0	100.0
290	125.09	234.56856856856857	640.0	-0.129	0.226	-0.899	140.0	100.0
291	125.09	234.94294294294295	640.0	-0.129	0.226	-0.899	140.0	100.0
292	125.09	235.3173173173173	640.0	-0.129	0.226	-0.899	140.0	100.0
293	125.09	235.6916916916917	640.0	-0.129	0.226	-0.899	140.0	100.0
294	125.09	236.06606606606607	640.0	-0.129	0.226	-0.899	140.0	100.0
295	125.09	236.44044044044045	640.0	-0.129	0.226	-0.899	140.0	100.0
296	125.09	236.8148148148148	640.0	-0.129	0.226	-0.899	140.0	100.0
297	125.09	237.1891891891892	640.0	-0.129	0.226	-0.899	140.0	100.0
298	125.09	237.56356356356355	640.0	-0.129	0.226	-0.899	140.0	100.0
299	125.09	237.93793793793793	640.0	-0.129	0.226	-0.899	140.0	100.0
300	125.09	238.31231231231232	640.0	-0.129	0.226	-0.899	140.0	100.0
301	125.09	238.6866866866867	640.0	-0.129	0.226	-0.899	140.0	100.0
302	125.09	239.06106106106108	640.0	-0.129	0.226	-0.899	140.0	100.0
303	125.09	239.43543543543544	640.0	-0.129	0.226	-0.899	140.0	100.0
304	125.09	239.8098098098098	640.0	-0.129	0.226	-0.899	140.0	100.0
305	125.09	240.18418418418418	640.0	-0.129	0.226	-0.899	140.0	100.0
306	125.09	240.55855855855856	640.0	-0.129	0.226	-0.899	140.0	100.0
307	125.09	240.93293293293294	640.0	-0.129	0.226	-0.899	140.0	100.0
308	125.09	241.30730730730733	640.0	-0.129	0.226	-0.899	140.0	100.0
309	125.09	241.68168168168168	640.0	-0.129	0.226	-0.899	140.0	100.0
310	125.09	242.05605605605604	640.0	-0.129	0.226	-0.899	140.0	100.0
311	125.09	242.43043043043042	640.0	-0.129	0.226	-0.899	140.0	100.0
312	125.09	242.8048048048048	640.0	-0.129	0.226	-0.899	140.0	100.0
313	125.09	243.1791791791792	640.0	-0.129	0.226	-0.899	140.0	100.0
314	125.09	243.55355355355357	640.0	-0.129	0.226	-0.899	140.0	100.0
315	125.09	243.92792792792793	640.0	-0.129	0.226	-0.899	140.0	100.0
316	125.09	244.3023023023023	640.0	-0.129	0.226	-0.899	140.0	100.0
317	125.09	244.67667667667666	640.0	-0.129	0.226	-0.899	140.0	100.0
318	125.09	245.05105105105105	640.0	-0.129	0.226	-0.899	140.0	100.0
319	125.09	245.42542542542543	640.0	-0.129	0.226	-0.899	140.0	100.0
320	125.09	245.7997997997998	640.0	-0.129	0.226	-0.899	140.0	100.0
321	125.09	246.17417417417417	640.0	-0.129	0.226	-0.899	140.0	100.0
322	125.09	246.54854854854855	640.0	-0.129	0.226	-0.899	140.0	100.0
323	125.09	246.9229229229229	640.0	-0.129	0.226	-0.899	140.0	100.0
324	125.09	247.2972972972973	640.0	-0.129	0.226	-0.899	140.0	100.0
325	125.09	247.67167167167167	640.0	-0.129	0.226	-0.899	140.0	100.0
326	125.09	248.04604604604606	640.0	-0.129	0.226	-0.899	140.0	100.0
327	125.09	248.42042042042044	640.0	-0.129	0.226	-0.899	140.0	100.0
328	125.09	248.7947947947948	640.0	-0.129	0.226	-0.899	140.0	100.0
