	mH1	mH2	mH3	R11	R12	R13	R21	R22	R23	R31	R32	R33	thetahS	thetahX	thetaSX	v	vs	vx	LH	LS	LX	LHS	LHX	LSX	muHsq	muSsq	muXsq	S	STU_chisq	T	U	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_H1H1	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_H3_H1H1	b_H3_H1H2	b_H3_H2H2	b_H3_WW	b_H3_ZZ	b_H3_Zgam	b_H3_bb	b_H3_cc	b_H3_gamgam	b_H3_gg	b_H3_mumu	b_H3_ss	b_H3_tautau	b_H3_tt	c_H1H1H1	c_H1H1H2	c_H1H1H3	c_H1H2H2	c_H1H2H3	c_H1H3H3	c_H2H2H2	c_H2H2H3	c_H2H3H3	c_H3H3H3	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_H3_channel	hb_H3_ncombined	hb_H3_obsratio	hb_H3_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_H3_WW	mu_H3_ZZ	mu_H3_bb	mu_H3_bb_VH	mu_H3_gamgam	mu_H3_tautau	valid_BFB	valid_Higgs	valid_STU	valid_Uni	w_H1	w_H2	w_H3	x_H1W	x_H1Z	x_H1_bb	x_H1_gg	x_H1_vbf	x_H1tt	x_H2W	x_H2Z	x_H2_bb	x_H2_gg	x_H2_vbf	x_H2tt	x_H3W	x_H3Z	x_H3_bb	x_H3_gg	x_H3_vbf	x_H3tt	dataId	ObsLim
145	125.09	185.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2655383007611282	4.800509379013141	6.599824535746701	-1.4756932023402445	1.7429312582456182	-8.776219782941787	-10350.8877721691	-5477.586651828488	-32823.12525558505	0.0062616285584436	4.67722072519167	-0.0094479053505018	-0.000218894040684	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.8569442999111748	0.1362206263081219	0.0002661379845608	0.004392277263993	0.0002151115288743	8.894611589270687e-05	0.0013607054849727	1.8009337301110504e-06	1.830949292279568e-06	0.0005082635193868	0.0	0.1300867078800372	0.4032546381607561	0.1836754719391674	0.154564366749857	0.0744513341670557	1.607922350071773e-06	2.6355206125296144e-05	1.2880363895821422e-06	2.590227025203649e-08	0.0001483364984925	1.3163448816608706e-08	1.1012003418625349e-08	3.708412462313421e-06	0.0537861349495839	167.49155266506824	53.13298855378979	375.88952836247	-75.9159161688869	-487.3920154056025	-52.97573798653463	648.1255071488615	490.0228566460995	3487.4736442942394	-750.433101673797	376	1	0.7405527864951748	1	800	1	0.0768340444846637	1	261	1	0.4710457770660191	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	22.492786250950523	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0161696575504233	0.0161696575504233	0.0161696575504233	0.0161696575504233	0.0161696575504233	0.0161696575504233	1	1	1	1	0.0038159172547608	0.0070097557537306	17.493892252814092	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0035265202799327	0.0023779672887388	0.0011678707385511	0.1836169459932494	0.0222560655268209	0.0015437118319527	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S185	0.0009667191567581281
146	125.09	200.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2659579550016549	4.860811524047172	6.767838214725895	-1.4656321783612674	1.7597250252858163	-8.57490823098806	-10558.895809905118	-7971.0367988535645	-36985.16889875551	0.0063135736737171	4.692765285548697	-0.00951313526275	-0.0002210555745402	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7388491713301645	0.2569475467278109	0.0001829626500046	0.0025694754672781	0.0001259742836097	5.4988774591554874e-05	0.000965802841008	1.0697816147811585e-06	1.0697816147811585e-06	0.0003019383623027	0.0	0.1301257361085563	0.4055925626826787	0.181213619413223	0.154610738693038	0.0744736708356575	1.6084047541693331e-06	2.6363113136120587e-05	1.2884228224419835e-06	2.5910041374382748e-08	0.0001483810019691	1.3167398075505984e-08	1.1015307207251244e-08	3.709525049228568e-06	0.0538022717063685	167.49155266506824	57.81618350236087	375.88952836247006	-86.34225164018318	-495.37983745262943	-52.97573798653468	757.4878096699623	505.2803414668638	3518.9807979503057	-750.4331016737966	376	1	0.7405527864951748	1	800	1	0.1768271762851091	1	261	1	0.4711870988238671	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	22.834202922070588	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0161745087231544	0.0161745087231544	0.0161745087231544	0.0161745087231544	0.0161745087231544	0.0161745087231544	1	1	1	1	0.0038159172547608	0.0120732518470512	17.488645361269437	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0026635030121765	0.00180822306949	0.000881079395361	0.159651586439428	0.0201062318021398	0.0012540905055075	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S200	0.000961794905905798
147	125.09	225.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2667300461368231	4.971757028979915	7.076954290769865	-1.4471216364086037	1.7906226486281729	-8.204529834536398	-10941.594580631565	-12558.553303120498	-44642.60850199117	0.0063894994552657	4.716774782360821	-0.0096168508171867	-0.0002241084614479	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7101422198272938	0.2870574888597652	0.0001310262405596	0.001575315487645	7.716545388686723e-05	3.525706091396072e-05	0.0007901582445965	6.716345079070815e-07	6.591320040368826e-07	0.000190038058827	0.0	0.1313794013028695	0.4120561144410245	0.1707692509194414	0.1561002987721052	0.0751911695550617	1.6239005440028531e-06	2.6617102226525648e-05	1.3008358231008771e-06	2.6159665453567098e-08	0.0001498105431439	1.3294256214107868e-08	1.1121431542554754e-08	3.7452635785981304e-06	0.0543206167888278	167.49155266506835	66.43245126488345	375.8895283624698	-105.52490348131232	-510.07604684651017	-52.97573798653457	958.6955091135464	533.3514715483558	3576.9485048932856	-750.4331016737974	376	1	0.7405527864951748	1	800	1	0.2126444689538012	1	261	1	0.475726637914829	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	23.48069161123835	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0163303381480456	0.0163303381480456	0.0163303381480456	0.0163303381480456	0.0163303381480456	0.0163303381480456	1	1	1	1	0.0038159172547608	0.02180234781527	17.3217629903065	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0017480615203963	0.0011729854080356	0.0005776797055684	0.1305319124227442	0.017136994239773	0.000911708628238	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S225	0.000239683233657623
148	125.09	250.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2675929715231876	5.095754946257684	7.422436963995478	-1.4264333836379794	1.8251552864813951	-7.790577509090423	-11369.31673614936	-17685.777631418772	-53200.923352666345	0.006454985810418	4.738773945309928	-0.0097146710706833	-0.0002266048279878	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7009369044636077	0.2969732676543388	9.8091170225221e-05	0.0010699036915493	5.259526558457314e-05	2.439780380729249e-05	0.0007119359143767	4.669579663117046e-07	4.489595864538658e-07	0.0001319881189574	0.0	0.1356956058476881	0.4258434249749007	0.1432765114053919	0.1612286584108775	0.0776614233737377	1.677250512406198e-06	2.749155329313681e-05	1.343572153423979e-06	2.701908836006464e-08	0.0001547322655811	1.3731012117409897e-08	1.1486803685317097e-08	3.86830663952838e-06	0.0561052108023199	167.49155266506833	76.06239758770275	375.88952836246983	-126.96433789198612	-526.5012220514357	-52.97573798653457	1183.5747026093163	564.7250875217889	3641.735942064852	-750.4331016737971	376	1	0.7405527864951748	1	800	1	0.2450733402134499	1	261	1	0.4913556745544897	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	24.231037569846407	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0168668383835013	0.0168668383835013	0.0168668383835013	0.0168668383835013	0.0168668383835013	0.0168668383835013	1	1	1	1	0.0038159172547608	0.0345414212988742	16.770792517268855	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0011806463897838	0.0007734203320053	0.0003885560133542	0.109958708541063	0.0147052151085764	0.0006823544205719	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S250	0.00022967348511902303
149	125.09	275.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2685467311607484	5.232805275880483	7.804286234402736	-1.4035674200493948	1.8633229388454824	-7.333051254650135	-11842.062276458497	-23352.709783748483	-62660.11345078099	0.0065124070010713	4.759085885802107	-0.0098070440966738	-0.0002286644252394	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.6869863072612721	0.2176068240329479	0.0948703132114866	2.3748888637264895e-05	0.0002470385383625	1.208578907578675e-05	5.588894689191542e-06	0.0002149454456095	1.0927306703237245e-07	1.0332410349765877e-07	3.082502421013485e-05	2.1103165381036967e-06	0.1590271691344532	0.4950342251257023	0.0	0.1889503861989973	0.0910145633156342	1.96563771723499e-06	3.2218463287777745e-05	1.5745865516583106e-06	3.166476252235944e-08	0.0001813370006744	1.609192849496955e-08	1.3461849859232592e-08	4.533425016862389e-06	0.0657519658934239	167.49155266506835	86.70602247081885	375.88952836247	-150.6605548722046	-544.6553630674059	-52.97573798653451	1432.1253901572727	599.4011893871616	3713.343109465003	-750.4331016737971	376	1	0.7405527864951748	1	515	1	0.0886223155973916	1	261	1	0.5758395894577258	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	25.09354206282616	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.002758689049574	0.002758689049574	0.002758689049574	0.002758689049574	0.002758689049574	0.002758689049574	0.0197669301346964	0.0197669301346964	0.0197669301346964	0.0197669301346964	0.0197669301346964	0.0197669301346964	1	1	1	1	0.0038159172547608	0.1643388283333475	14.310277065000196	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0008277740919417	0.0005237031489754	0.0002705354283456	0.0958614382152857	0.012722786469014	0.0005232891761699	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S275	0.0003375676755334121
150	125.09	300.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2695913250495053	5.38290801784831	8.222502101991639	-1.3785237456428496	1.905125605720435	-6.831951071215534	-12359.831201558976	-29559.349760109595	-73020.17879633515	0.0065634451278909	4.777959141422741	-0.0098944166447267	-0.000230378944864	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.7095296607397029	0.2008099242679178	0.0892165654851675	1.7087733063608636e-05	0.000172620976867	8.456684220255293e-06	3.865082478673381e-06	0.0001993568857421	7.759225727863105e-08	7.207071088052622e-08	2.1940881739837618e-05	2.037160013195519e-05	0.1606988350665992	0.4897261127613086	0.0	0.1909365997824615	0.0919712925692076	1.986300158909123e-06	3.25571381680351e-05	1.5911383315205125e-06	3.19976169965114e-08	0.000183243183674	1.6261084047407434e-08	1.3603358482669874e-08	4.5810795918502655e-06	0.0664431391184389	167.4915526650682	98.36332591423178	375.8895283624698	-176.6135544219677	-564.5384698944209	-52.97573798653457	1704.3475717574163	637.3797771444749	3791.77000709374	-750.433101673797	376	1	0.7405527864951748	1	515	1	0.0710352730824832	1	261	1	0.5818927150293924	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	26.07622874021707	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0025604846115265	0.0025604846115265	0.0025604846115265	0.0025604846115265	0.0025604846115265	0.0025604846115265	0.0199747166649423	0.0199747166649423	0.0199747166649423	0.0199747166649423	0.0199747166649423	0.0199747166649423	1	1	1	0	0.0038159172547608	0.2495213752073167	14.161414737285014	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0005924377854407	0.0003646884123535	0.0001920753081887	0.086548429006319	0.0110663572057351	0.0004096946415095	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S300	0.00034632002874761605
151	125.09	325.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2707267531894586	5.546063172161165	8.677084566762183	-1.3513023604183445	1.9505632871062533	-6.28727695878662	-12922.623511450807	-36305.697560502085	-84281.11938932879	0.0066093267761829	4.795589522190461	-0.009977211410244	-0.0002318185535431	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.7085000893174799	0.2004571873081698	0.0905337551406352	1.3645667441487054e-05	0.0001361651003242	6.662467970896992e-06	2.99738165167707e-06	0.000214744317749	6.21052813042039e-08	5.685694767286272e-08	1.7567338960461434e-05	0.0001170669973879	0.1639553249087746	0.4793856412212914	0.0	0.1948058443692898	0.0938350495771488	2.0265516410578134e-06	3.321689397578918e-05	1.623382036410749e-06	3.264603435858979e-08	0.0001869565246327	1.6590607624857105e-08	1.3879024443160029e-08	4.673913115819959e-06	0.0677895795424268	167.49155266506838	111.03430791794132	375.88952836247	-204.8233365412753	-586.1505425324809	-52.97573798653463	2000.2412474097453	678.6608507937283	3877.016634951064	-750.4331016737966	376	1	0.7405527864951748	1	515	1	0.1055179484101117	1	261	1	0.5936845100037843	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	27.186276703250822	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0025689992347529	0.0025689992347529	0.0025689992347529	0.0025689992347529	0.0025689992347529	0.0025689992347529	0.0203794953423531	0.0203794953423531	0.0203794953423531	0.0203794953423531	0.0203794953423531	0.0203794953423531	1	1	1	0	0.0038159172547608	0.3399528118699753	13.880139924963675	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0004353853832176	0.0002595380913149	0.0001400916238624	0.0825615447423101	0.009687467951995	0.0003265135428962	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S325	0.00041572099138290005
152	125.09	350.0	550	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2719530155806081	5.722270738819049	9.168033628714369	-1.3219032643758786	1.999635983002937	-5.699028917363392	-13530.43920613398	-43591.753184926	-96442.9352297619	0.006650968828546	4.812134380586784	-0.0100558178182287	-0.0002330372039096	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.7006361748578079	0.2018738819159813	0.0922509727449885	1.1052145760682069e-05	0.000110820973752	5.421242229494454e-06	2.3122646415302314e-06	0.0002725596922011	5.121726084218518e-08	4.6425002517770185e-08	1.4496581431355336e-05	0.0048222099389425	0.1697754193673579	0.4609048462469725	0.0	0.2017210721360257	0.0971660109373164	2.098490274235579e-06	3.439602896678388e-05	1.6810089344668813e-06	3.380490494587245e-08	0.0001935931168484	1.7179541857738456e-08	1.437170275840916e-08	4.83982792121234e-06	0.0701959774832323	167.49155266506824	124.71896848194773	375.88952836247	-235.28990123012767	-609.4915809815852	-52.97573798653451	2319.806417114261	723.2444103349222	3969.0829930369728	-750.4331016737971	376	1	0.7405527864951748	1	515	1	0.1520945327353801	1	261	1	0.614759152920947	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	28.429522444720934	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.002638975041806	0.002638975041806	0.002638975041806	0.002638975041806	0.002638975041806	0.002638975041806	0.0211029277040452	0.0211029277040452	0.0211029277040452	0.0211029277040452	0.0211029277040452	0.0211029277040452	1	1	1	0	0.0038159172547608	0.4412513695460551	13.404312942691028	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.00032476586513	0.0001922557788933	0.0001034387210153	0.0903106380245109	0.0085165134355602	0.0002642653173468	0.000328208411901	0.0002064477452855	9.430422694894764e-05	0.1718153329269742	0.0227049849861942	0.0004591468645188	X550_S350	0.0006459609080627621
153	70.0	125.09	550	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.2254506770065736	8.793656232714966	0.0267988337396987	1.8065149655303112	-0.0900650610528256	-0.9031862641802784	8995.61158446423	176319.08336958857	-11994.357729022926	0.003922680319546	3.9879616203421664	-0.0063663129300906	-0.000136183020641	0.0002129578343487	5.998812235177434e-05	0.0	0.841833317003233	0.0412918242188046	0.0006868640009278	0.0350930515757879	0.0002849435811709	0.0003529301198362	0.0801841235435383	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1293555035806648	0.1578306958108538	0.2269348763265965	0.2653852702928939	0.1278320990604965	2.7607844968198483e-06	4.525159096019858e-05	2.2115439191074488e-06	4.447390518644651e-08	0.0002546920909038	2.260149279966954e-08	1.8907485374347208e-08	6.3673022725950735e-06	0.0923501856330583	-19.46968686707116	-0.3010265809047538	-232.59410383811544	8.0311750345792	-185.2286968285327	-1665.3533598704942	175.75626853059435	-321.0354801265221	-563.6805737721636	-5741.532182681955	1	1	0.2396489975252613	1	377	1	0.7547595751661664	1	261	1	0.5806511278508337	1	377	1	2.1060000000001607e-25	85.38640643225796	-0.3812554462420365	26.518584349855743	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0199320965195685	0.0199320965195685	0.0199320965195685	0.0199320965195685	0.0199320965195685	0.0199320965195685	0	1	1	0	1.260791002713982e-05	0.0038891219351199	7.314821545509575	0.0554638222826032	0.0301117152732745	0.0184389197058199	0.8207525216567045	0.0441259525508438	0.0123631054226591	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0002356320878523	0.0001482159246689	6.770424243722646e-05	0.1233521267420819	0.0163006882912159	0.0003296372987236	X550_S70	0.00027148851058726405
154	90.0	125.09	550	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.2256355013510892	8.809394060909327	0.0285185288052445	1.8031039634604653	-0.0911926097449118	-0.8927815987866673	9455.531646285508	172075.08540777504	-13397.263459676951	0.0040974881653352	4.017128104925908	-0.0064496152164749	-0.0001411986951806	0.0020004360950687	0.0004070887453464	0.0	0.8181783628831086	0.0401087437061279	0.0012402703789426	0.0551120144191433	0.00029206366988	0.0003430747903042	0.082317945312078	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1311859720763826	0.1583982321165204	0.2261714358284351	0.2644924773196998	0.127402054093555	2.751496833655485e-06	4.5099358312205234e-05	2.204103977664165e-06	4.432428878159806e-08	0.0002538352712738	2.2525458233271145e-08	1.884387796288704e-08	6.3458817818462795e-06	0.0920395067596024	-32.18458441291348	-0.3767341947983986	-237.36068169454813	8.74121091268591	-187.0635100216059	-1674.0910722029844	175.7562685305943	-321.035480126522	-563.6805737721636	-5741.532182681956	1	1	0.0376954572986609	1	377	1	0.7547595751661664	1	261	1	0.5786977366688352	1	377	1	2.1060000000001607e-25	85.38640643225796	-0.3812554462420365	26.56488764112475	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0198650421736583	0.0198650421736583	0.0198650421736583	0.0198650421736583	0.0198650421736583	0.0198650421736583	1	1	1	0	1.5823347530646602e-05	0.0038891219351199	7.339512687360485	0.027850962274989	0.0158956521891109	0.0092229613568419	0.5257158003478567	0.0368218153487282	0.0071881508144499	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0002356320878523	0.0001482159246689	6.770424243722646e-05	0.1233521267420819	0.0163006882912159	0.0003296372987236	X550_S90	0.00022574671921588203
155	110.0	125.09	575	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.2353788402030667	9.643169140974706	0.0328935541025672	1.974840175316564	-0.1018039481658223	-0.9649041318378349	11830.970193473928	183427.1754177257	-16021.78725172602	0.0043348708681675	4.086917531684619	-0.0067801948778845	-0.000147693878562	0.0461113895132097	0.0042910598917932	0.0003870956126163	0.7541862840121509	0.0369091165517882	0.0019804891808276	0.0764188754622391	0.0002800691770867	0.0003160780712836	0.0791195425270041	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1323896767242563	0.1580726174462164	0.2238421276945827	0.2673525103636967	0.1291839559613866	2.3894175313158727e-06	4.123202203429219e-05	2.0154639745855437e-06	3.7298224879077044e-08	0.0002328710785093	2.0713141811102025e-08	1.7216433228688555e-08	5.8521303358447695e-06	0.0888746764696757	-48.0782063452165	-0.4713687121654857	-264.2657793607407	9.628755760319299	-205.48331434269247	-1838.6058122131456	175.75626853059433	-348.085383331633	-614.767594763756	-6275.352323633792	871	2	0.4275574112734864	1	377	1	0.7547595751661664	1	261	1	0.621122929997821	1	377	1	2.524892204070705e-25	85.42167931260484	-0.3459825658951558	29.07874763742944	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0199157081226909	0.0199157081226909	0.0199157081226909	0.0199157081226909	0.0199157081226909	0.0199157081226909	1	1	1	0	2.0163680988545248e-05	0.0038891219351199	8.431210568647373	0.0153645992535393	0.0091925802975663	0.0050855843108114	0.368918454273679	0.031051336868821	0.0045290828120671	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0001986223490276	0.0001241064938791	5.642703670116513e-05	0.102807108292021	0.0148633571601288	0.0002887302762538	X575_S110	0.000186545282047303
